Time(s),Current(A),Voltage(V),Cycle
7923,-25.512013866527802,47.818831523326175,33
7934,11.963368924557319,54.108257006508076,34
7946,9.735333945061502,53.767299000829915,34
7951,11.785782804964139,52.6116899695729,34
7956,10.733834026172806,53.84776565773755,34
7965,8.700542315419838,53.26881627843861,34
7977,9.361063374607006,,34
7982,10.884061429664065,52.87800761773328,34
7989,10.579391723956759,54.0823622379026,34
8003,9.256628444222853,,34
8014,8.761977607511731,54.350450275942386,34
8020,-25.010691573051666,,34
8027,-16.846108487079984,47.28922572113542,34
8046,-5.87158231700807,42.94737212610679,34
8065,-10.453770114583229,43.66634741812722,34
8072,-28.093419827643874,46.766357018232526,34
8085,-17.729841680709818,46.96542702777974,34
8103,-27.724946673727647,43.39666812985962,34
8120,-29.842006921450484,43.7890353200711,34
8134,-15.632790599685107,47.63772811494338,34
8149,-20.200219042390003,45.983423584715275,34
8161,10.076840080075971,53.72559796562798,35
8168,8.843910657423878,52.75240863431749,35
8177,10.525709614666827,,35
err,9.456370515967567,52.248592067510664,35
8201,9.075249845638432,52.08738998060342,35
8218,10.176333069093461,53.720850558647676,35
8235,10.014047479258993,53.522690101433284,35
8251,10.339497030579501,54.44753562037201,35
8265,10.613500207755353,54.22806660368682,35
8283,8.086551030829256,54.02694568957305,35
8289,-25.539639312722713,43.6183479786071,35
8294,-22.187330929616387,46.30432337530847,35
8300,-24.026706857561017,45.73685951036447,35
8313,-16.31551305353281,44.08134479948476,35
8325,-20.289033484672956,43.33745042263728,35
8340,-13.864269838919945,42.19587467236093,35
8349,-18.457604966513216,43.16919623562949,35
8364,-17.548803227739327,43.46568593355622,35
8375,-5.931502762805849,44.46391136794805,35
8391,-22.520455193651756,42.31488032179888,35
8397,10.468975634455674,54.21193366375629,36
8406,8.255425923802509,53.936863386532856,36
8419,10.90743114694474,54.385229718668974,36
8431,9.121501437269032,52.828414638691235,36
8450,8.471849800458903,53.27286826176742,36
8458,11.572355793465274,52.53560620131068,36
8476,8.369331637436346,53.90015433333161,36
8492,8.096682497438533,52.60580098179934,36
8500,10.023585024304635,54.19963949897129,36
8519,9.114337301604348,52.163050742106286,36
8530,-8.119010985316773,47.403072735892394,36
8539,-24.34421742531221,47.85102318950352,36
8553,-21.087880874535216,42.27953297285785,36
8563,-28.509957778230053,45.395729167410806,36
8581,-24.629955226044885,47.0492699129412,36
8593,-25.18693051480556,44.364046732114666,36
8607,-25.648732871220155,43.220298540727725,36
8626,-15.08778417024244,42.80313411505671,36
8645,-5.933977053781025,42.96014691187217,36
8660,-29.349417549958776,43.696088968590374,36
8677,8.475244147291,52.252560112308664,37
8691,10.088604576021789,52.56707068582179,37
8710,9.93714954384006,53.904964724213116,37
8728,11.503902053648634,53.17862038264665,37
8740,9.203859509861221,52.86372833029872,37
8751,11.131481980339053,53.58186231123145,37
8765,9.356903481322737,52.568353220268314,37
8778,10.575232085149505,52.26236958284999,37
8794,9.740339697283755,53.32209033221482,37
8807,9.634757861571392,53.214270759625684,37
8818,-19.626823940556875,45.68706229572417,37
8834,-5.356006657049395,45.50409272515354,37
8841,-8.365942018364713,44.73688355793319,37
8848,-17.642884124834378,47.16763694283458,37
8855,-24.053812440770677,45.66385841451016,37
8871,-10.419081508421588,45.23323406605635,37
8881,-19.548926356313377,42.188392494181144,37
8887,-5.677182076010222,47.18471178079312,37
8896,-9.212660051129081,46.80677135281072,37
8902,-10.370518325463195,43.75320981638738,37
8911,8.467409637848963,,38
8925,8.840593438177756,54.444138159908654,38
8943,8.096295374657705,52.37057276993911,38
8959,11.511531477342256,54.096304490953834,38
8969,9.76681241109755,52.418202406997494,38
8988,8.829721284841444,54.13673397900809,38
9003,10.331033841736145,52.142153515565425,38
9011,8.02626727998834,52.20730405458214,38
9030,10.939345161571891,53.946256394619205,38
9048,11.633187673460359,52.19804240431937,38
9058,-10.241940282913937,44.50313311815242,38
9071,-10.993202213713186,43.4349071927711,38
9083,-21.449965287183886,43.73092616775493,38
9102,-9.796386315510244,46.23204000878455,38
9107,-13.469942258236912,,38
9122,-9.79365343479465,44.935379778224565,38
9139,-23.72537469591849,43.597515937995176,38
9152,-8.38443633214574,45.51213622295387,38
9169,-14.855546458622296,46.34477559478914,38
9179,-22.504098830400974,44.967651521755094,38
9188,8.6527992666921,52.551877389298674,39
9205,9.827026575406585,54.37650033722475,39
9223,10.154043914967428,52.75768301225604,39
9228,9.315405942618447,53.927954448069265,39
9237,9.177943015086425,53.45534993045778,39
9249,11.54259012772408,54.025745158916266,39
9264,11.429743020043878,52.06994440255377,39
9269,8.562634375488972,52.358906987257875,39
9280,10.656797027008004,52.09340782498096,39
9296,9.730894128879745,53.28754227056911,39
9312,-28.3922772315556,,39
9318,-15.323357700368241,41.932734971191195,39
9323,-20.290065476573503,45.12143918411901,39
9335,-21.164278589240144,47.26361524351194,39
9346,-28.91344234534969,45.76637825687881,39
9351,-6.949383680206786,46.05460689307794,39
9359,-15.210542626607818,47.189557392564105,39
9370,-26.815978801998607,45.84803656698736,39
9382,-25.080040328935596,47.13030100860857,39
9401,-19.33106142016907,45.74626313660992,39
9410,8.1505346318037,54.12170086806,40
9426,9.903190602751575,53.447163216200664,40
9439,10.245130594994066,52.75188532712091,40
9458,10.838568358967166,53.57526031338511,40
9473,11.442994298551548,52.0259306500569,40
9492,8.136461844338028,53.63722958436991,40
9504,10.064345316854526,53.627982295359054,40
9518,11.160761106699692,52.68993792370662,40
9529,11.876724958894716,54.171654527352224,40
9537,9.613179638688042,54.18894474877768,40
9552,-24.72834634323062,43.77826214245416,40
9568,-21.606778294591212,45.87312863334159,40
9582,-6.895642634431162,43.59781001362857,40
9589,-21.254423410080825,42.18116970884098,40
9599,-24.856262895651263,44.529992184675315,40
9616,-20.174242918323735,43.687132392843345,40
9625,-28.159429048279517,46.415078694315504,40
9640,-19.853896706274135,42.596048808026666,40
9646,-29.158737699673317,46.66109601086614,40
9652,-24.516960907857893,43.93528874093334,40
9662,9.530246011663221,53.21630290463025,41
9679,8.245095733521406,52.62731941446451,41
9685,10.462540907341971,52.33629341614881,41
9692,10.75634510423292,53.476597337924154,41
9710,8.03456913674262,52.10075635392779,41
9716,8.709991493814304,53.52916757868395,41
9728,10.308118835674943,53.8668934144327,41
9747,9.725309859950432,52.606202557457166,41
9753,8.976831183752608,53.0260316162278,41
9760,8.007496007948557,54.13466789345075,41
9773,-24.99139150964315,43.3831932246975,41
9784,-9.950608359146205,47.39996865833587,41
9802,-9.359929563139282,46.684710052368075,41
9821,-8.258662249006417,42.908739950628025,41
9831,-23.63447053304349,44.274941178632176,41
9842,-22.95874269688028,43.00061690720828,41
9855,-21.165008599821615,45.15259468478895,41
9863,-29.8348804987224,46.00826342243138,41
9870,-19.7857592795761,44.681640526380114,41
9876,-8.859805955982782,43.03429479619984,41
9894,9.480224618928847,52.60971022147696,42
9904,8.800066178354582,53.2209048787126,42
9909,8.467212169379835,53.54036689797723,42
9918,8.660496072650771,52.6059954964398,42
9926,9.8508424233455,54.5073525179925,42
9938,10.610224577030383,52.10520902819221,42
err,9.151258817179437,53.476575093210506,42
9965,8.538253557004733,52.001197947982746,42
9982,8.92432301085974,53.2038645976553,42
9991,11.423475543221997,53.52893756419927,42
9996,-27.55959268818941,44.654969234740605,42
10006,-28.796370610468163,,42
10013,-20.746998980836793,44.26505993141685,42
10023,-9.556253558337794,45.70521837870126,42
10034,-18.673392642814093,42.53113804865132,42
10048,-12.810294130226179,42.95966527372959,42
10067,-22.213114174541946,47.23305781363425,42
10078,-16.59849703341834,46.14332337122322,42
10090,-7.7327294840104805,46.89439809092006,42
10100,-28.865858045086313,44.45158423439176,42
10112,10.11357069465013,52.13127424765876,43
10128,8.051284336777266,53.17361503892526,43
10137,10.23789352409048,52.157746139195005,43
10152,9.43300117181485,52.77590738920707,43
10165,11.445340617731878,53.83588891648668,43
10181,10.791379875467324,53.667100625786645,43
10193,,53.68147139031102,43
10205,9.781029965298732,52.20538088893661,43
10218,10.500602646905923,53.137140062759435,43
10226,9.26605373234526,54.244209306525306,43
10234,-26.818343463858493,42.64812866395051,43
10246,-6.182884620546616,42.91311116953007,43
10251,-16.408290291784965,43.528014116229215,43
10256,-15.440971893939905,46.0577757412408,43
10267,-17.715669561827674,42.97131367034466,43
10279,-18.146775463278452,47.47052596256945,43
10297,-20.64116014771895,43.32681596689105,43
10302,-22.949766607182674,42.884324341763175,43
10319,-17.141269205977814,46.559468493240814,43
10326,-27.136788097640853,42.89628930747131,43
10338,10.740327780302756,52.2106599933114,44
10347,11.83818819085504,51.92730929471035,44
10354,11.180937929501882,52.63672720487312,44
10372,9.1585799264115,53.822272125609295,44
10382,8.790786054183839,52.24355585804076,44
10400,9.91923191947657,53.229128500760396,44
10413,10.311318508788021,52.12629941811648,44
10418,9.186188069534847,54.48783513547004,44
10428,10.464612725353975,53.121146950341284,44
10436,10.538927229722635,52.39911031400178,44
10452,-17.388229000275746,45.82395268716272,44
10467,-24.227523970078533,42.47114254435653,44
10485,-24.25447285065412,47.189902505119804,44
10494,-15.641007444736356,45.25755754051229,44
10504,-7.730869587719958,47.43476521428038,44
10523,-17.411837709294282,43.324295104440424,44
10539,-22.670966377359633,43.89221356512056,44
10556,-26.927166161002653,,44
10569,-25.887009491760633,47.54396307331582,44
10584,-22.57219290927361,45.96247527122029,44
10600,11.323745960931655,53.6155474293392,45
10605,11.829389259284902,52.33350919326331,45
10615,11.917467707782556,53.756681499188005,45
10629,10.187791721141448,53.16054827197326,45
10647,8.173010959106678,54.287794233497195,45
10655,,53.13805798721085,45
10665,10.04640774645588,52.46555968538193,45
10670,8.73254558202195,54.026741371379835,45
10688,10.509332870997355,53.33777795053113,45
10694,9.760373425536251,53.170209615843724,45
10709,-11.730649245853783,46.57770667784541,45
10721,,44.50479404305347,45
10733,-20.200785542497194,46.21273779050811,45
10745,-16.862611940729295,47.11907798420802,45
10752,-13.108002614844697,42.77835596098515,45
10760,-25.348508600636134,44.70935044810864,45
10771,-26.28183411567586,47.64244913661323,45
10788,-13.389019730437091,42.986760380529695,45
10797,-26.030170973477315,43.92956274068065,45
10810,-16.146308814277397,42.05627069151006,45
10817,11.8834709623641,,46
10829,9.8395893573445,53.44409763494161,46
10846,10.846165008901597,53.53430319866126,46
10856,8.34564694207506,53.33720539333915,46
10868,10.158249525653567,54.38190906080349,46
10884,8.399652704886883,52.15195082190409,46
10891,9.8252310587359,51.990099754057574,46
10908,11.334829441484125,52.21574091795863,46
10922,8.715674324537549,52.91422837762984,46
10930,8.394163449845918,53.97652903257073,46
10935,-29.035008364849347,45.86191839001755,46
10942,-7.4020833016711265,43.738581532221886,46
10956,-9.602189740550898,41.99317411994418,46
10970,-8.005869034187079,45.56518684995752,46
10979,-14.548438235274812,46.51385630290831,46
10994,-27.05753848269738,47.18880622853431,46
11002,-25.88980082588683,47.821079156441044,46
11012,-15.523512097498234,46.10837034030662,46
11023,-10.25842617279665,43.57098509395775,46
11040,-12.23174225961463,45.81806214010061,46
11048,8.146814204478119,52.67569954375257,47
11061,10.213513323452029,52.38645064885501,47
11070,10.97003393529312,52.40934095974651,47
11086,10.464610260769634,52.905173505648236,47
11099,9.936574851529656,52.71092609510208,47
11105,9.429559560206593,52.88856382051227,47
11114,8.20783726904037,53.121428217894774,47
11121,11.518258681734828,52.60646970752655,47
11140,8.150016979280165,53.62339923122647,47
11156,10.264720200145014,52.24379736759424,47
11174,-21.869298623141262,45.6167556690302,47
11187,-13.563771550169065,46.19917974433094,47
11197,-5.88119355386117,42.52457730071406,47
11213,-7.147705266142495,45.2555885228888,47
11218,-26.481441821164385,47.256013796893605,47
11233,-15.814823881311142,45.75499293670478,47
11247,-14.81362787926979,47.87580386616311,47
11260,-10.96733921432251,43.345700168284736,47
11266,-29.95121951527523,47.56025022433108,47
11272,-19.663478950321387,47.642881971084904,47
11288,8.03450871897735,53.524935111291704,48
11304,8.175290165396056,53.54846063169195,48
11313,9.915352429493462,53.2012883612976,48
11319,10.58615378265841,53.94259995437872,48
11333,8.656111745773082,52.83922324288787,48
11351,8.474319430062499,52.59524334392254,48
11370,10.119489261839414,54.192268498848925,48
11377,9.006911408055029,54.348304243508196,48
11391,8.369771116422493,53.32174018171869,48
11407,10.683577444178297,52.8736639599683,48
11418,-8.85899722212227,44.993320462916095,48
11432,-12.44793198452847,42.924055835885845,48
11446,-18.90371207255182,43.106412621812396,48
11452,,42.58415466078813,48
11459,-7.180815241823122,44.690821389972044,48
11465,-8.385633929658923,46.04609332470311,48
11475,-6.284860326947399,46.94106658911758,48
11491,-25.91264182266618,45.76691175897357,48
11502,-8.376144282464246,45.64242827572946,48
11509,-17.968700068737057,42.266246452781026,48
11528,10.753850285078247,51.94573802502036,49
11539,9.419653305145015,52.66871214123169,49
11552,11.827590843002799,52.21131870599971,49
11558,9.23050943239545,54.09886896837401,49
11569,9.733858504474886,53.6005430014838,49
11574,9.123337673769782,52.35943180937887,49
11579,11.653177169749489,53.01694476473316,49
11589,9.923734358315333,52.14991275003768,49
11595,9.705633711378496,53.40235907078899,49
11607,9.864558341050174,52.21476402229179,49
11624,-7.621125258213564,43.547551471469745,49
11633,-16.964151183470253,45.90514626988319,49
11650,-28.82190762902738,45.34425061748581,49
11657,-27.869014139121703,45.390308547434415,49
11668,-10.849823445172444,47.55931922082027,49
11677,-10.510974510378155,43.79650432777245,49
11696,-14.537903382036102,43.75708100689924,49
11702,-7.090122612424466,47.46949728184823,49
11714,-5.2623810311833665,42.997535836798015,49
11722,,43.27639814105059,49
11727,11.643112317762737,52.20319743285513,50
11740,11.94149629828021,53.49826856277311,50
11746,11.11084043239214,52.241346046360334,50
11757,9.481213652442621,52.15168031248834,50
11772,8.385312949726968,52.46820293084051,50
11777,8.432232160447725,51.91332911727774,50
11791,8.025607961014597,53.38304465109673,50
11796,11.978290645480177,53.37104519089683,50
11808,10.726965306594336,54.12671952146958,50
11816,10.475700910436023,52.4772185708473,50
11832,-14.976734847035896,45.53289241475969,50
11847,-23.856566565477824,42.91084278875277,50
11855,-12.077388938076297,42.78829565587772,50
11862,-14.064145747417967,43.73024790584219,50
11879,-18.439337743966206,43.7391737559173,50
11886,-14.216418034221432,46.33391666685889,50
11900,-24.373754433044063,44.29175749678567,50
11905,-11.036684057572739,45.17901214347592,50
11919,-11.548124817957778,43.55239420042014,50
11936,-18.45058562877516,43.23937473085829,50
11954,11.454902130121596,52.05276698576085,51
11964,,,51
11969,10.443811219214261,53.018992254033485,51
11988,8.963651491174083,53.69355794048078,51
12004,,53.18211452947102,51
12021,9.021727863952162,53.626401002404464,51
12028,8.751201993184033,53.23873701487826,51
12043,11.57973922701894,52.19400377344704,51
12058,9.3549489925548,53.462415530158786,51
12075,11.01436904796206,52.75912387720573,51
12083,-24.17794361862947,47.06563618375112,51
12098,-20.16308944094563,45.812885346976934,51
12108,-25.191656967401475,47.71070236418789,51
12125,-14.59934397371575,45.41092022905499,51
