Time(s),Current(A),Voltage(V),Cycle,dt_s,current_avg,dCap_mAh,Cumulative_Capacity_mAh,Status
2899.0,-8.984817550103315,45.57317138491935,12.0,7.0,-9.247790505838715,-17.98181487246417,-2302.8982854746773,Discharge
2927.0,-12.94293498437921,41.98261624076447,12.0,28.0,-10.963876267241258,-85.27459318965421,-2388.1728786643316,Discharge
2945.0,-26.5500537644366,42.13506011650971,12.0,18.0,-19.746494374407902,-98.73247187203951,-2486.9053505363713,Discharge
2955.0,10.02241219020668,52.1709991921279,13.0,10.0,-8.263820787114955,-22.955057741985986,-2509.860408278357,Discharge
2971.0,11.652391652283542,53.26663431479945,13.0,16.0,10.837401921245117,48.16623076108941,-2461.6941775172677,Charge
3001.0,11.667763467043557,52.695786255328976,13.0,30.0,11.660077559663556,97.16731299719629,-2364.5268645200713,Charge
3020.0,9.21101230034091,52.56326467941882,13.0,19.0,10.439387883692238,55.096769386153476,-2309.430095133918,Charge
3026.0,9.545922995845697,53.317785803317626,13.0,6.0,9.37846764809331,15.630779413488849,-2293.799315720429,Charge
3045.0,11.234071412493728,52.27084196985098,13.0,19.0,10.389997204169717,54.83609635534017,-2238.963219365089,Charge
3051.0,9.58806563635704,53.74615470537494,13.0,6.0,10.411068524425389,17.351780874042316,-2221.611438491047,Charge
3061.0,-13.617473112690185,44.80426505299528,13.0,10.0,-2.014703738166567,-5.5963992726849074,-2227.2078377637317,Discharge
3069.0,-27.214299021867674,44.91629291143284,13.0,8.0,-20.415886067278926,-45.368635705064285,-2272.576473468796,Discharge
3076.0,-5.733166912665737,43.202175989441045,13.0,7.0,-16.4737329672667,-32.03225854746303,-2304.608732016259,Discharge
3081.0,-24.31539856708906,46.30737762337712,13.0,5.0,-15.024282739877393,-20.86705936094082,-2325.4757913772,Discharge
3114.0,-13.249894987847624,43.82034915751598,13.0,33.0,-18.782646777468337,-172.1742621267931,-2497.650053503993,Discharge
3129.0,-26.70052360659304,43.33926442271037,13.0,15.0,-19.975209297220324,-83.23003873841802,-2580.880092242411,Discharge
3148.0,-11.98661971501182,45.65199482587856,13.0,19.0,-19.343571660802425,-102.09107265423502,-2682.9711648966463,Discharge
3157.0,-21.76260758751072,42.81902751008631,13.0,9.0,-16.874613651261264,-42.18653412815316,-2725.1576990247995,Discharge
3172.0,-15.182297493720332,47.91809931500994,13.0,15.0,-18.47245254061552,-76.96855225256468,-2802.126251277364,Discharge
3188.0,9.540353749370102,53.355657406054526,14.0,16.0,-2.82097187217511,-12.537652765222711,-2814.663904042587,Discharge
3205.0,10.134648330207414,53.94305137788651,14.0,17.0,9.837501039788762,46.45486602122472,-2768.209038021362,Charge
3218.0,9.256674122367055,54.2348779064506,14.0,13.0,9.695661226287239,35.01210998381503,-2733.196928037547,Charge
3230.0,11.067870520322035,53.07249734880816,14.0,12.0,10.16227232134455,33.874241071148504,-2699.3226869663986,Charge
3236.0,10.68886682192404,52.06272137875611,14.0,6.0,10.878368671123043,18.13061445187174,-2681.192072514527,Charge
3245.0,9.16603640535372,52.95917996309532,14.0,9.0,9.927451613638887,24.818629034097217,-2656.3734434804296,Charge
3259.0,10.459130456119656,53.78188389277312,14.0,14.0,9.812583430736694,38.160046675087145,-2618.2133968053427,Charge
3276.0,9.257110245765173,54.2117006931421,14.0,17.0,9.85812035094242,46.55223499056142,-2571.6611618147813,Charge
3295.0,11.91301827613768,53.032860879496326,14.0,19.0,10.585064260951432,55.86561693279923,-2515.795544881982,Charge
3303.0,9.528375296322467,52.27682487264842,14.0,8.0,10.720696786230079,23.823770636066843,-2491.971774245915,Charge
3314.0,-20.589518528731592,43.88995930297168,14.0,11.0,-5.530571616204556,-16.8989688272917,-2508.870743073207,Discharge
3329.0,-18.46513195539682,45.245479924397706,14.0,15.0,-19.5273252420642,-81.3638551752675,-2590.2345982484744,Discharge
3346.0,-11.31134210345724,47.10352437857435,14.0,17.0,-14.888237029427025,-70.30556375007207,-2660.5401619985464,Discharge
3358.0,-14.821746279123529,44.148567202484905,14.0,12.0,-13.066544191290378,-43.55514730430126,-2704.0953093028475,Discharge
3364.0,-21.3315611039048,43.726458768611565,14.0,6.0,-18.076653691514156,-30.127756152523595,-2734.223065455371,Discharge
3369.0,-21.61708253580761,47.79013286945608,14.0,5.0,-21.4743218198562,-29.825446972022498,-2764.0485124273932,Discharge
3376.0,-29.9880877464745,43.346703788476354,14.0,7.0,-25.80258514114105,-50.171693329996494,-2814.2202057573895,Discharge
3388.0,-22.28263361879373,44.92156959921353,14.0,12.0,-26.135360682634108,-87.11786894211367,-2901.338074699503,Discharge
3405.0,-9.393315402270588,44.344984793155696,14.0,17.0,-15.837974510532154,-74.79043518862406,-2976.128509888127,Discharge
3410.0,-14.96377328553584,42.29536872867178,14.0,5.0,-12.178544343903209,-16.914644922087792,-2993.043154810215,Discharge
3432.0,8.029344372878315,53.38322880615492,15.0,22.0,-3.4672144563287572,-21.18853278867574,-3014.231687598891,Discharge
3446.0,11.177025059333555,52.7826471621129,15.0,14.0,9.60318471610594,37.345718340411985,-2976.885969258479,Charge
3465.0,11.737582640229146,52.87328724901802,15.0,19.0,11.457303849781356,60.469103651623826,-2916.416865606855,Charge
3478.0,8.979033643008021,52.48576126604863,15.0,13.0,10.35830814161859,37.40500162251158,-2879.0118639843436,Charge
3485.0,10.784680535064703,51.9876301882516,15.0,7.0,9.881857089036368,19.214722117570712,-2859.797141866773,Charge
3490.0,11.928516776218933,54.26752796933951,15.0,5.0,11.356598655641823,15.773053688391423,-2844.0240881783816,Charge
3506.0,8.194965219826399,52.25803044712414,15.0,16.0,10.061740998022671,44.718848880100765,-2799.305239298281,Charge
3516.0,10.52296010722467,53.15185999271812,15.0,10.0,9.358962663525539,25.99711850979316,-2773.3081207884875,Charge
3526.0,11.415784918904908,52.793203266121424,15.0,10.0,10.969372513064794,30.470479202957762,-2742.8376415855296,Charge
3531.0,-22.48242532026967,43.3175995285742,15.0,5.0,-5.533320200682375,-7.685166945392188,-2750.522808530922,Discharge
3545.0,-8.596237269435985,43.74716198762207,15.0,14.0,-15.539331294852822,-60.43073281331653,-2810.953541344238,Discharge
3561.0,-26.477687416544583,45.45892851308631,15.0,16.0,-17.53696234299028,-77.94205485773458,-2888.8955962019727,Discharge
3576.0,-20.48108664127126,46.24088801593881,15.0,15.0,-23.479387028907915,-97.83077928711631,-2986.726375489089,Discharge
3581.0,-15.014579175761025,42.81495953905493,15.0,5.0,-17.747832908516138,-24.649767928494636,-3011.376143417584,Discharge
3594.0,-22.821427786089743,44.523964122244806,15.0,13.0,-18.91800348092538,-68.3150125700083,-3079.691155987592,Discharge
3603.0,-10.202409317805706,47.39189885648842,15.0,9.0,-16.51191855194772,-41.2797963798693,-3120.9709523674615,Discharge
3630.0,-10.19404147627456,47.56316850543403,15.0,27.0,-10.198225397040128,-76.48669047780096,-3197.4576428452624,Discharge
3646.0,-20.599353441467237,47.9149173900942,15.0,16.0,-15.396697458870893,-68.42976648387064,-3265.887409329133,Discharge
3664.0,9.362325879346038,54.02312629762522,16.0,18.0,-5.618513781060594,-28.09256890530297,-3293.9799782344357,Discharge
3670.0,9.133615208780672,52.86235440728047,16.0,6.0,9.24797054406336,15.4132842401056,-3278.5666939943303,Charge
3688.0,9.200699924928202,53.760902004264025,16.0,18.0,9.167157566854442,45.83578783427221,-3232.730906160058,Charge
3722.0,8.476451662909529,53.75574309813864,16.0,34.0,8.83857579391887,83.47543805367822,-3149.25546810638,Charge
3731.0,8.51590435031579,53.59043577256929,16.0,9.0,8.496178006612665,21.240445016531663,-3128.015023089848,Charge
3736.0,8.747977041703548,52.25577910536994,16.0,5.0,8.631940696009675,11.988806522235661,-3116.026216567612,Charge
3748.0,8.567256400320131,53.41320213557263,16.0,12.0,8.657616721011845,28.858722403372816,-3087.1674941642395,Charge
3765.0,11.373557095443717,54.33756783686835,16.0,17.0,9.97040674788193,47.08247630944244,-3040.085017854797,Charge
3780.0,10.325697610608804,53.99547323631495,16.0,15.0,10.849627353026266,45.20678063760944,-2994.8782372171877,Charge
3787.0,-5.146611047921205,47.13446272333777,16.0,7.0,2.589543281343805,5.035223047057399,-2989.84301417013,Charge
3792.0,-9.032560032365303,45.01726087834284,16.0,5.0,-7.089585540143249,-9.846646583532289,-2999.6896607536623,Discharge
3811.0,-5.367322998412465,44.92615157355315,16.0,19.0,-7.199941515388879,-37.99969133121909,-3037.6893520848816,Discharge
3830.0,-14.77896553631663,46.51449250685123,16.0,19.0,-10.073144267364542,-53.163816966646195,-3090.853169051528,Discharge
3849.0,-6.660191423208552,47.74116750118407,16.0,19.0,-10.719578479762585,-56.575553087635875,-3147.4287221391637,Discharge
3867.0,-16.341252711874766,46.38029786570951,16.0,18.0,-11.500722067541654,-57.503610337708274,-3204.932332476872,Discharge
3889.0,-27.937144747045718,43.2188534323655,16.0,22.0,-22.139198729460237,-135.29510334670144,-3340.2274358235736,Discharge
3907.0,-20.53082299280546,46.80092497261455,16.0,18.0,-24.233983869925584,-121.16991934962792,-3461.3973551732015,Discharge
3920.0,-13.399735294100928,44.623775343124,16.0,13.0,-16.965279143453188,-61.263508018025405,-3522.660863191227,Discharge
3928.0,8.469112864134058,52.0585789521127,17.0,8.0,-2.46531121498343,-5.478469366629844,-3528.1393325578565,Discharge
3940.0,10.429871124608775,54.358970926974905,17.0,12.0,9.44949199437142,31.498306647904734,-3496.6410259099516,Charge
3946.0,10.188992035497046,52.08054278840633,17.0,6.0,10.309431580052916,17.18238596675486,-3479.458639943197,Charge
3961.0,9.025257751481304,53.5262329639647,17.0,15.0,9.60712489348918,40.029687056204914,-3439.428952886992,Charge
3966.0,11.067047568844943,53.96427848450905,17.0,5.0,10.046152660163129,13.952989805782124,-3425.47596308121,Charge
3988.0,10.12936691100083,52.90941002312072,17.0,22.0,10.598207239922893,64.76682202175103,-3360.709141059459,Charge
4004.0,8.707589201163707,52.17165755648736,17.0,16.0,9.418478056082273,41.85990247147677,-3318.849238587982,Charge
4013.0,10.49716178067776,52.18866104283316,17.0,9.0,9.602375490920739,24.00593872730185,-3294.8432998606804,Charge
4024.0,10.174359805381124,53.54054387188992,17.0,11.0,10.335760793029447,31.581491312034423,-3263.261808548646,Charge
4042.0,-27.52489095089976,45.98768669017704,17.0,18.0,-8.675265572759313,-43.37632786379657,-3306.6381364124427,Discharge
4058.0,-27.56635438972963,41.99193204255099,17.0,16.0,-27.545622670314692,-122.42498964584307,-3429.063126058286,Discharge
4064.0,-19.17565724445423,45.60281445199151,17.0,6.0,-23.371005817091927,-38.95167636181988,-3468.0148024201058,Discharge
4082.0,-12.635308090227213,47.07277423388256,17.0,18.0,-15.905482667340717,-79.52741333670359,-3547.542215756809,Discharge
4101.0,-19.86571060496149,43.96785477384557,17.0,19.0,-16.250509347594345,-85.7665771123035,-3633.3087928691125,Discharge
4120.0,-21.056035992749635,44.35683614055106,17.0,19.0,-20.46087329885556,-107.98794241062656,-3741.296735279739,Discharge
4137.0,-16.779438571173007,43.309983311680135,17.0,17.0,-18.917737281961315,-89.33375938703954,-3830.6304946667788,Discharge
4153.0,-12.916009854738077,43.35590008180373,17.0,16.0,-14.847724212955537,-65.9898853909135,-3896.6203800576923,Discharge
4170.0,-6.119051884514015,42.01075262545648,17.0,17.0,-9.517530869626043,-44.9438957732341,-3941.5642758309264,Discharge
4175.0,-21.236894434003453,45.84303471193568,17.0,5.0,-13.67797315925873,-18.9971849434149,-3960.5614607743414,Discharge
4181.0,11.908021495047068,52.86426984739918,18.0,6.0,-4.664436469478189,-7.774060782463648,-3968.335521556805,Discharge
4196.0,11.062508248441898,54.42929784506305,18.0,15.0,11.485264871744487,47.855270298935366,-3920.4802512578694,Charge
4211.0,8.566897875802434,52.15816019376652,18.0,15.0,9.81470306212217,40.89459609217571,-3879.585655165694,Charge
4216.0,9.422072680445453,52.28262795471606,18.0,5.0,8.994485278123946,12.492340664061036,-3867.093314501633,Charge
4233.0,10.493297157132996,52.03712959355218,18.0,17.0,9.957684918789228,47.02240100539358,-3820.0709134962394,Charge
4249.0,9.713054211015304,54.06813822894743,18.0,16.0,10.103175684074154,44.90300304032957,-3775.16791045591,Charge
4255.0,9.159716717582436,52.98268408926676,18.0,6.0,9.436385464298873,15.727309107164789,-3759.440601348745,Charge
4268.0,10.7173301156017,52.3139086008807,18.0,13.0,9.938523416592071,35.88911233769359,-3723.5514890110517,Charge
4277.0,9.421312262268083,52.854576796147896,18.0,9.0,10.069321188934895,25.173302972337236,-3698.3781860387144,Charge
4296.0,8.898673602259171,52.283356260371015,18.0,19.0,9.15999293226363,48.3444071425025,-3650.033778896212,Charge
4302.0,-9.059688409977994,47.14064849128341,18.0,6.0,-0.08050740385940802,-0.1341790064323467,-3650.1679579026445,Discharge
4313.0,-19.64785107078186,42.88342158830282,18.0,11.0,-14.353769740379924,-43.858740873383105,-3694.0266987760274,Discharge
4326.0,-25.96575146892009,47.0186564028847,18.0,13.0,-22.806801269850972,-82.35789347446185,-3776.3845922504893,Discharge
4336.0,-11.204683132901591,44.1951628396233,18.0,10.0,-18.585217300910838,-51.62560361364122,-3828.0101958641303,Discharge
4343.0,-5.585014510707921,47.33546970541602,18.0,7.0,-8.394848821804754,-16.323317153509244,-3844.3335130176397,Discharge
4360.0,-20.87505392852644,43.27928178435371,18.0,17.0,-13.230034219617178,-62.47516159263667,-3906.8086746102763,Discharge
4369.0,-13.050054170636486,46.87334319046156,18.0,9.0,-16.96255404958146,-42.40638512395365,-3949.2150597342297,Discharge
4386.0,-27.301373211862536,46.17940476851377,18.0,17.0,-20.175713691249506,-95.27420354201155,-4044.489263276241,Discharge
4398.0,-28.781455989413853,42.62134059278889,18.0,12.0,-28.04141460063819,-93.4713820021273,-4137.960645278368,Discharge
4407.0,-25.32619069928749,44.35268499426544,18.0,9.0,-27.05382334435067,-67.63455836087667,-4205.595203639245,Discharge
4423.0,9.623745196922108,53.178074113028096,19.0,16.0,-7.8512227511826875,-34.89432333858972,-4240.489526977834,Discharge
4429.0,11.589616776575523,53.82580654557066,19.0,6.0,10.60668098674882,17.67780164458137,-4222.811725333253,Charge
4436.0,11.016552722458652,53.90954453923863,19.0,7.0,11.30308474951709,21.978220346283226,-4200.83350498697,Charge
4449.0,9.785361798970277,54.04002243684933,19.0,13.0,10.400957260714467,37.5590123303578,-4163.274492656612,Charge
4459.0,9.298490108401833,54.52134041713583,19.0,10.0,9.541925953686057,26.50534987135016,-4136.7691427852615,Charge
4466.0,9.340163087365884,52.74320444617097,19.0,7.0,9.319326597883862,18.12091282921862,-4118.648229956043,Charge
4480.0,11.61063368093575,52.85941843634012,19.0,14.0,10.475398384150822,40.737660382808755,-4077.910569573234,Charge
4491.0,11.716490385984644,53.9025827549938,19.0,11.0,11.6635620334602,35.63866176890617,-4042.271907804328,Charge
4498.0,8.547937673813475,53.7318493049341,19.0,7.0,10.132214029899064,19.70152728035929,-4022.5703805239687,Charge
4508.0,9.289238220654942,52.82848041954663,19.0,10.0,8.918587947234212,24.773855408983923,-3997.796525114985,Charge
4532.0,-10.402256252283705,47.33317071490673,19.0,24.0,-0.5565090158143775,-3.7100601054291835,-4001.506585220414,Discharge
4542.0,-22.62661189708137,45.26120834454129,19.0,10.0,-16.514434074682534,-45.873427985229256,-4047.380013205643,Discharge
4552.0,-18.34855835744809,44.11711242867203,19.0,10.0,-20.48758512726473,-56.90995868684647,-4104.289971892489,Discharge
4563.0,-22.212630945831386,42.43527196346325,19.0,11.0,-20.28059465163974,-61.968483657788084,-4166.258455550277,Discharge
4581.0,-21.586728257484417,44.50486463893461,19.0,18.0,-21.8996796016579,-109.4983980082895,-4275.756853558567,Discharge
4586.0,-21.9255682686028,44.274243047460445,19.0,5.0,-21.756148263043606,-30.216872587560562,-4305.973726146128,Discharge
4612.0,-18.764320437733268,44.19024928132632,19.0,26.0,-20.34494435316803,-146.93570921732467,-4452.909435363453,Discharge
4631.0,-28.38187291993523,42.58532959240098,19.0,19.0,-23.573096678834247,-124.41356580495852,-4577.323001168411,Discharge
4640.0,11.203499852162668,53.61762739105176,20.0,9.0,-8.589186533886279,-21.472966334715696,-4598.795967503127,Discharge
4670.0,9.43976648104995,53.32692196793841,20.0,30.0,10.321633166606311,86.01360972171926,-4512.782357781408,Charge
4688.0,9.596518594564666,52.28093610095495,20.0,18.0,9.51814253780731,47.59071268903655,-4465.191645092371,Charge
4695.0,9.510727470828488,52.28877190114367,20.0,7.0,9.553623032696578,18.576489230243347,-4446.615155862128,Charge
4712.0,10.43826066558011,54.255511534704105,20.0,17.0,9.9744940682043,47.10177754429809,-4399.51337831783,Charge
4723.0,11.211998704825447,51.97729117137112,20.0,11.0,10.82512968520278,33.07678514923072,-4366.436593168599,Charge
4736.0,11.862046094311228,53.58873242311184,20.0,13.0,11.53702239956834,41.661469776219,-4324.77512339238,Charge
4754.0,8.278702068030151,54.08634368702832,20.0,18.0,10.07037408117069,50.35187040585345,-4274.423252986527,Charge
4770.0,10.116186318952725,53.58183437827561,20.0,16.0,9.197444193491439,40.87752974885084,-4233.545723237676,Charge
4786.0,-15.846543457116864,46.89234030765021,20.0,16.0,-2.865178569082068,-12.734126973698078,-4246.279850211374,Discharge
4798.0,-5.749531426271581,47.092134201055785,20.0,12.0,-10.79803744169422,-35.993458138980735,-4282.2733083503545,Discharge
4803.0,-18.116153385637777,46.35443198582367,20.0,5.0,-11.932842405954677,-16.57339223049261,-4298.846700580847,Discharge
4822.0,-21.311331011705708,45.0747618005955,20.0,19.0,-19.71374219867174,-104.04475049298972,-4402.891451073837,Discharge
4839.0,-13.7854912944923,43.43654772195988,20.0,17.0,-17.548411153099003,-82.8674971118564,-4485.758948185693,Discharge
4849.0,-17.609756007865276,45.57512262900639,20.0,10.0,-15.697623651178786,-43.604510142163285,-4529.363458327856,Discharge
4862.0,-8.613407959281428,44.2945298486594,20.0,13.0,-13.11158198357335,-47.34737938512599,-4576.7108377129825,Discharge
